buying,maint,doors,persons,lug_boot,safety
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
0.0003333333333332411,0.0003333333333334493,0.00033333333333328274,-0.0003333333333333105,-0.00033333333333333826,-0.00033333333333335213
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
0.0006666666666665377,0.0006666666666667459,-0.003333333333333424,0.0006666666666667459,0.0006666666666666626,0.0006666666666666488
0.0009999999999998344,0.0010000000000000425,-0.004000000000000017,0.0010000000000000425,0.0010000000000000148,0.0
0.0006666666666665377,0.0006666666666667459,-0.003333333333333424,0.0006666666666667459,0.0006666666666666626,0.0006666666666666488
0.0006666666666665377,0.0006666666666667459,-0.003333333333333424,0.0006666666666667459,0.0006666666666666626,0.0006666666666666488
0.0006666666666665377,0.0006666666666667459,-0.003333333333333424,0.0006666666666667459,0.0006666666666666626,0.0006666666666666488
0.0016666666666664276,0.0016666666666666358,-0.005000000000000025,0.0016666666666667468,1.3877787807814457e-17,0.0
0.0009999999999998344,0.0010000000000000425,-0.004000000000000017,0.0010000000000000425,6.938893903907228e-17,0.0010000000000000009
0.0006666666666665377,0.0006666666666667459,-0.003333333333333424,0.0006666666666667459,0.0006666666666666626,0.0006666666666666488
0.0009999999999998344,0.0010000000000000425,-0.004000000000000017,0.0010000000000000425,0.0010000000000000148,0.0
0.0006666666666665377,0.0006666666666667459,-0.003333333333333424,0.0006666666666667459,0.0006666666666666626,0.0006666666666666488
0.0006666666666665377,0.0006666666666667459,-0.003333333333333424,0.0006666666666667459,0.0006666666666666626,0.0006666666666666488
0.0009999999999998344,0.0010000000000000425,-0.004000000000000017,0.0010000000000000425,0.0010000000000000148,0.0
0.0006666666666665377,0.0006666666666667459,-0.003333333333333424,0.0006666666666667459,0.0006666666666666626,0.0006666666666666488
0.0009999999999998344,0.0010000000000000425,-0.004000000000000017,0.0010000000000000425,6.938893903907228e-17,0.0010000000000000009
0.0016666666666664276,0.0016666666666666358,-0.005000000000000025,0.0016666666666667468,1.3877787807814457e-17,0.0
0.0009999999999998344,0.0010000000000000425,-0.004000000000000017,0.0010000000000000425,6.938893903907228e-17,0.0010000000000000009
0.0019999999999997242,0.0019999999999999324,-0.005333333333333433,-0.0003333333333333105,0.0020000000000000157,-0.00033333333333335213
0.0009999999999998344,0.0010000000000000425,-0.004000000000000017,4.163336342344337e-17,0.0010000000000000148,0.0010000000000000009
0.0019999999999997242,0.0019999999999999324,-0.005333333333333433,-0.0003333333333333105,0.0020000000000000157,-0.00033333333333335213
0.006333333333333024,0.0063333333333332326,-0.008000000000000139,-0.0020000000000000157,-0.0013333333333333391,-0.001333333333333353
0.0019999999999997242,0.0019999999999999324,-0.005333333333333433,-0.0003333333333333105,-0.00033333333333333826,0.0020000000000000018
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
0.002333333333333243,-0.0006666666666667737,0.0023333333333332845,-0.0013333333333333114,-0.0013333333333333391,-0.001333333333333353
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
0.002333333333333243,-0.0006666666666667737,0.0023333333333332845,-0.0013333333333333114,-0.0013333333333333391,-0.001333333333333353
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
0.002333333333333243,-0.0006666666666667737,0.0023333333333332845,-0.0013333333333333114,-0.0013333333333333391,-0.001333333333333353
0.0010000000000000564,4.163336342344337e-17,-0.004000000000000017,0.0010000000000000425,0.0010000000000000148,0.0010000000000000009
0.0016666666666668717,4.163336342344337e-17,-0.005000000000000025,0.0016666666666667468,0.0016666666666666635,0.0
0.0010000000000000564,4.163336342344337e-17,-0.004000000000000017,0.0010000000000000425,0.0010000000000000148,0.0010000000000000009
0.0010000000000000564,4.163336342344337e-17,-0.004000000000000017,0.0010000000000000425,0.0010000000000000148,0.0010000000000000009
0.0016666666666668717,4.163336342344337e-17,-0.005000000000000025,0.0016666666666667468,0.0016666666666666635,0.0
0.0063333333333336905,-0.0016666666666666635,-0.008333333333333325,0.006333333333333344,-0.0016666666666666358,-0.0010000000000000009
0.0020000000000001683,-0.000333333333333255,-0.005333333333333433,0.0020000000000000434,-0.00033333333333333826,0.0020000000000000018
0.0010000000000000564,4.163336342344337e-17,-0.004000000000000017,0.0010000000000000425,0.0010000000000000148,0.0010000000000000009
0.0010000000000000564,4.163336342344337e-17,-0.004000000000000017,0.0010000000000000425,0.0010000000000000148,0.0010000000000000009
0.0010000000000000564,4.163336342344337e-17,-0.004000000000000017,0.0010000000000000425,0.0010000000000000148,0.0010000000000000009
0.0016666666666668717,4.163336342344337e-17,-0.005000000000000025,0.0016666666666667468,0.0016666666666666635,0.0
0.0010000000000000564,4.163336342344337e-17,-0.004000000000000017,0.0010000000000000425,0.0010000000000000148,0.0010000000000000009
0.0020000000000001683,-0.000333333333333255,-0.005333333333333433,0.0020000000000000434,-0.00033333333333333826,0.0020000000000000018
0.0020000000000001683,-0.000333333333333255,-0.005333333333333433,0.0020000000000000434,-0.00033333333333333826,0.0020000000000000018
0.002333333333333465,-0.0006666666666665516,-0.0056666666666667295,-0.0006666666666666626,0.002333333333333368,0.002333333333333354
0.0063333333333334685,-0.001333333333333367,-0.008666666666666732,-0.0020000000000000157,0.006333333333333316,-0.0006666666666666488
0.002333333333333465,-0.0006666666666665516,-0.0056666666666667295,-0.0006666666666666626,0.002333333333333368,0.002333333333333354
0.002333333333333465,-0.0006666666666665516,-0.0056666666666667295,-0.0006666666666666626,0.002333333333333368,0.002333333333333354
0.0063333333333334685,-0.001333333333333367,-0.008666666666666732,-0.0020000000000000157,0.006333333333333316,-0.0006666666666666488
0.002333333333333465,-0.0006666666666665516,-0.0056666666666667295,-0.0006666666666666626,0.002333333333333368,0.002333333333333354
0.008666666666666767,-0.0026666666666667754,-0.01000000000000003,-0.002666666666666609,-0.001999999999999988,0.008666666666666656
0.07800000000000012,-0.013999999999999978,-0.02533333333333345,-0.01433333333333333,-0.014000000000000061,-0.010333333333333361
0.008666666666666767,-0.0026666666666667754,-0.01000000000000003,-0.002666666666666609,-0.001999999999999988,0.008666666666666656
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
0.0003333333333332411,0.0003333333333334493,0.00033333333333328274,-0.0003333333333333105,-0.00033333333333333826,-0.00033333333333335213
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
0.0003333333333332411,0.0003333333333334493,0.00033333333333328274,-0.0003333333333333105,-0.00033333333333333826,-0.00033333333333335213
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
-1.6653345369377348e-16,4.163336342344337e-17,-1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,0.0
